WAP001,WAP002,WAP003,WAP004,WAP005,WAP006,WAP007,WAP008,WAP009,WAP010,WAP011,WAP012,WAP013,WAP014,x,y
-100.68062333245403,-93.67961660984096,-85.34575143054882,-91.65295646416519,-97.44975033325103,-103.40371491046261,-104.86969898619105,-105.42706870366446,-103.09529478730315,-100.88877553037459,-96.41330529347573,-92.1983132882848,-86.92208187179098,-97.13201595499832,-15.1,1.5
-101.27670837574655,-93.98333617664836,-84.76240047465613,-94.43221365336638,-96.30885886935245,-104.56218281944673,-106.11654959132368,-104.39099920961111,-103.57972769882605,-99.80855703059284,-96.7767954177368,-89.58691463149493,-90.64125724251514,-95.8126095441489,-15.1,1.5
-101.34353442446353,-93.205790890419,-80.61263219596347,-93.5001321057729,-99.9994094672552,-100.11786714142652,-107.494556782811,-104.47955242736454,-106.65140897063353,-103.19355041677156,-97.8815558107579,-88.42031610574247,-89.1567170604068,-100.53372378651098,-15.1,1.5
-99.28906332116048,-99.82066856837352,-83.7125871845764,-90.31478524912491,-92.71508687578864,-103.31776590327743,-104.78802305272295,-106.701742988901,-103.9026891687566,-101.238873399538,-99.24488950430792,-84.70453207607763,-89.51601761951665,-96.3447372163505,-15.1,1.5
-98.80003397173628,-94.43194552332113,-83.95542843468841,-91.14634177264286,-100.6671589964357,-103.23725373295075,-103.35215444416961,-103.85507325282263,-104.0510657760547,-101.26042277838576,-98.36885836392551,-90.00418184519275,-94.3419787570838,-96.45474952132197,-15.1,1.5
-99.08637129570931,-96.20166129242077,-80.60338312409085,-89.58914844575905,-100.46750477386985,-101.42587968027027,-102.03718945705405,-109.14654670014491,-104.45728883746936,-101.67791986533662,-96.76130234575005,-84.06896983088703,-88.2005578842206,-97.57644600561373,-15.1,1.5
-97.79764436957673,-95.26195278979041,-83.02128744695037,-89.21630937598324,-97.28427725132241,-103.28263597186708,-108.1152824470322,-111.83454113213543,-102.14496683436836,-101.89555888131119,-94.08049133955129,-89.39145541361837,-85.85228419973524,-95.14194637485716,-15.1,1.5
-100.97834280502214,-92.91710605526129,-84.39788794287118,-93.45623753664039,-95.33322699049162,-103.29621219153339,-104.77453946888107,-109.83451222729127,-104.50327072122873,-102.39170504050362,-98.55979629832214,-88.62220647797992,-88.19070356235316,-100.78765584008302,-15.1,1.5
-98.76164693193282,-97.52280317829008,-83.74476823879615,-90.33357351200998,-97.72363457812934,-101.28186560914541,-105.9444520487668,-108.6413344314746,-102.42063351443228,-102.6598954984976,-97.0159517471839,-93.4298661476891,-90.67115748589838,-96.32920700546144,-15.1,1.5
-98.713964782807,-95.44415817745795,-80.49928156118335,-89.44268296961711,-98.60580801144918,-104.85676550829784,-103.86775862017768,-106.19393115996355,-104.72757294276721,-103.09766893273716,-94.83260335733856,-90.88634014606914,-86.86281383906137,-98.56802233918872,-15.1,1.5
-102.67089471844518,-96.30313433976144,-83.45388301228773,-88.28185397007937,-102.2075341719115,-103.25748841116324,-106.20081234514969,-107.2108634464684,-103.278980819869,-104.41055411802816,-95.24480077315462,-90.1963737105145,-90.05783105554222,-100.5611538510059,-15.1,1.5
-101.5439778672312,-93.78888955850327,-82.47027442146573,-86.96538849216577,-95.56266205601678,-101.63079508011376,-100.77677276340646,-112.0800089477965,-102.81326570473423,-102.4537329636805,-99.92873758810461,-88.81324074321711,-89.6813394683664,-96.38216087613557,-15.1,1.5
-96.633497026895,-96.54993762068439,-84.22027402143956,-87.90630433391992,-93.28176544311853,-105.10632286582096,-104.77502873302515,-104.60961947274055,-104.63220623745617,-100.95193284378152,-95.36056961894266,-88.32048113614633,-89.54100039165847,-99.38081557458989,-15.1,1.5
-100.44209349570802,-97.33711117794961,-83.8268670539526,-91.99430816217037,-97.64530272148957,-106.98373462347794,-101.83751547414126,-104.26111270336429,-106.09132581721514,-101.4804664065333,-98.96618066333966,-88.57655177151112,-85.8806286048532,-101.10329575618022,-15.1,1.5
-103.59996756689904,-96.56778690609767,-83.23008872770316,-93.30930781650513,-97.32214402402377,-107.88213515100836,-106.70843047043617,-101.41071669049575,-104.30187613505322,-101.95339900796559,-97.48582800287289,-87.09651347419349,-88.34869319627393,-99.05783557274331,-15.1,1.5
-101.76719352080308,-99.7253126662211,-87.4183887055351,-92.23929351372784,-100.96685036985673,-106.42303856038615,-102.64624865792102,-106.97300854674191,-107.1909724171302,-105.02266396162992,-100.43298066722949,-90.83740590349709,-86.77804397644881,-99.44815760230075,-15.1,0.9
-101.91343529353593,-98.09960442052318,-83.29125960498328,-91.25206249130197,-99.09960106306038,-105.34356935398343,-104.62851750279094,-103.4680497381336,-108.06848432044697,-101.73142135391942,-96.90507886909171,-85.99833711313588,-88.19018249051815,-98.06926307863489,-15.1,0.9
-100.8076322440977,-95.95710613012356,-86.25965021757007,-90.86757946679975,-98.75828175256189,-97.98025197569548,-104.45062182599406,-109.05241174163314,-104.8674882577149,-102.08197440241469,-100.28784856895876,-90.48394865905777,-85.68925891514915,-95.22159250665241,-15.1,0.9
-99.88816991683032,-97.27450414201626,-90.17460861368927,-92.9219078710257,-97.29321952274162,-101.00881997045056,-106.02272865924833,-107.86566311326428,-103.457826868373,-104.23623031406999,-95.65768256329939,-86.88694110299664,-88.19702731155212,-96.4523289176021,-15.1,0.9
-99.49215143547312,-94.97726147945461,-89.32770968622137,-90.60944549481435,-99.65995862566788,-99.44067016480547,-102.04675567844555,-106.46657510164276,-102.40781461483091,-104.24565278532879,-93.84574743196401,-87.34837016759161,-90.16968800310666,-94.69612673364362,-15.1,0.9
-97.2565598662966,-95.87151012383531,-85.2852018734375,-87.96314536075177,-99.99049448483069,-99.16614181741379,-107.06097042126169,-107.06146435379668,-107.76490438003859,-105.27141756078743,-95.87235089700546,-87.56966727685331,-89.04780586218374,-95.96940233980803,-15.1,0.9
-99.30097913720769,-96.82757861092654,-84.77402508674588,-91.56991408932798,-98.1927171119612,-102.81488113547537,-106.68815368935822,-107.5903084148515,-104.26852953183712,-104.30305385535252,-98.25311914464194,-85.93237175294855,-85.05948745104745,-97.8366305626224,-15.1,0.9
-100.13719108364116,-94.62238651539003,-87.18169755648206,-95.92483084448538,-97.3193560297033,-102.64694475562064,-106.64216466672086,-105.70207602040728,-103.19473772875381,-103.81847597204823,-95.72257602537407,-87.72254654802663,-89.2448182588922,-97.6351871198064,-15.1,0.9
-100.35137362230657,-96.23684601138042,-86.52677838296827,-92.17442528781336,-97.96206753494218,-102.87009087905052,-100.77579893325401,-109.43896389035282,-100.61332849803712,-100.2114229744114,-95.92698050017407,-88.23279891669698,-86.63053368824069,-101.69201229039943,-15.1,0.9
-100.73107083426257,-94.61101160041252,-88.17318769119876,-90.17817495225081,-96.80161583777216,-104.7373637500951,-106.67762606470103,-107.58503373944437,-105.40124057551093,-104.02969713630688,-96.30472251689604,-91.76351230574768,-89.63719537223221,-102.14070767506172,-15.1,0.9
-102.95847153841294,-93.19041000091187,-84.46607093383699,-91.80995783705939,-98.75008703325369,-99.7941878839815,-104.35826062969933,-105.68460549699421,-104.62071860938336,-104.33672113064718,-92.66811874387747,-89.36506621980725,-89.99294726104058,-94.57422568108355,-15.1,0.9
-103.34131845357236,-94.97338776536579,-84.0058964328606,-89.36002495373089,-97.91648554680242,-103.47636799924594,-104.51497620657067,-103.55770777559661,-104.65756779350089,-99.78829935026113,-98.49835372318334,-88.12681637755091,-90.68198600015874,-97.93161741913273,-15.1,0.9
-98.26927565367546,-93.93322911763968,-86.70493014968508,-90.78890183721981,-98.55183619904132,-102.16750783647834,-104.39431055831143,-104.81444689896944,-106.58107597184312,-100.47149945267128,-93.4696635527922,-85.28120307043955,-89.68533808855544,-95.89524645175935,-15.1,0.9
-100.37665266467087,-96.63402088164634,-86.66044745126204,-89.5291936718705,-96.95526572811241,-105.19067793830949,-103.25793720156797,-106.04823164270061,-107.6513266506819,-103.73422201314631,-95.42599806840056,-84.8582746316672,-86.84298950925881,-95.49051800998818,-15.1,0.9
-100.15275412874271,-96.92927691739766,-87.79964496764823,-90.25790093479883,-97.6804624656967,-104.86009551089205,-105.33378469303837,-104.8084501044868,-99.83907030209355,-103.60038486415036,-95.71580202451102,-89.78041733388369,-91.42418158165202,-97.40282759171298,-15.1,0.9
-101.25313986134164,-94.9114208622676,-87.05391381661269,-91.82252341341449,-101.01175773756303,-100.24165594220705,-107.26182569420995,-108.54780563047589,-103.47135278595698,-100.04214546901179,-95.82118148507698,-85.8655743482158,-86.87879752407231,-100.86396656722984,-15.1,0.9
-102.34199184352303,-97.75321544679696,-79.83678791028203,-90.64712019132996,-96.0172747155099,-102.50349361352083,-103.39028634803313,-105.66432900250459,-108.03837539387646,-98.14382849330609,-94.22467856307071,-88.77479938594209,-87.43284213997805,-98.5619438944787,-15.1,0.9
-101.10550358726918,-93.97866979169228,-88.01506449416692,-92.8359011739281,-103.34482897455396,-99.78362957432714,-102.98281447154943,-110.3901116227386,-105.22654891011759,-101.74257334071469,-98.1644024320495,-84.99588399676719,-89.01233876998958,-100.28086682801732,-15.1,0.9
-103.23990940310212,-94.03161547031927,-84.47204086612284,-95.09678811341206,-96.56994926027578,-104.61779559771054,-101.84274397864466,-110.35874811259018,-104.51320163998292,-98.7473345522026,-97.1770847711553,-88.18734603315436,-87.00020898501971,-99.80485040188448,-15.1,0.9
-100.08710666745107,-94.7181713677556,-81.33189016245376,-91.163262116427,-96.90428806969972,-101.83399699659682,-105.64241219067839,-109.25942980960843,-104.18764378979445,-99.89183033725799,-97.82078443276626,-90.39264482139694,-87.91691482560617,-97.02025098866638,-15.1,0.9
-106.10125815503099,-96.19948530421765,-86.90474472910826,-91.63787002349416,-97.20583402395486,-99.71599352093632,-102.94846167603006,-106.39027754145079,-105.37056191136477,-102.68472576593858,-101.64107366997948,-85.54556664924966,-88.09191548820256,-95.3194643473485,-15.1,0.9
-98.3553229261011,-96.22476763443214,-83.24959924780234,-93.07246510550391,-96.54871354539142,-102.29622058563153,-107.826023296673,-105.3332373021885,-109.80806065109078,-103.58827100472465,-93.28186427892335,-89.68118432682878,-86.81118902590624,-94.39230644689037,-15.1,0.9
-102.95242757653746,-95.96471896569044,-82.49931906803512,-93.24303336893242,-100.993879144936,-101.63382010005401,-107.11103129901885,-107.5861663098851,-102.89043133589918,-103.69617385984553,-97.58584382523588,-87.22093885820026,-90.28890388533691,-101.04281864422184,-15.1,0.9
-99.59857735259988,-96.93094653768185,-85.269904186071,-88.53980727805978,-100.19530501715926,-100.31507188607897,-108.0182560323451,-105.28426546246293,-101.87713991063075,-103.68965968433162,-98.17788888396163,-86.13687121191418,-88.41066061801858,-98.3829113968748,-15.1,0.9
-99.77605722616704,-99.69602256886819,-87.54252253146349,-93.74367122441629,-98.81846249297553,-103.92548780032281,-103.66391705369365,-106.10045420460794,-100.24817055130954,-99.20359479755095,-99.72763382175614,-85.25673450262059,-86.21212989047207,-97.28961813847089,-15.1,0.9
-104.241226997746,-96.6183618098492,-92.05170020996405,-93.08205904133415,-96.61999710585432,-102.94962047176527,-108.69057110244094,-106.21749553657625,-103.94318877683124,-99.16291154232744,-95.77941642461913,-89.99361331148813,-88.84823450356734,-99.35461787416797,-15.1,0.9
-101.3387407677609,-98.17964282377501,-85.37979838394968,-93.06520208882444,-100.44859138643574,-103.14260536696257,-103.65351683592303,-106.8466655252177,-102.05395656974342,-102.88326965204985,-97.71486651930822,-87.37152440479146,-87.03353030085206,-97.86884798285288,-15.1,0.9
-99.23145761261962,-94.01931987338331,-83.94665987628635,-90.68060634176794,-96.27650992993964,-104.63608101268608,-102.89991624788185,-104.8905517988134,-104.35311720947897,-99.25534370803098,-96.47373577640224,-86.52897169284866,-86.39543474400601,-99.55389564901841,-15.1,0.9
-99.00934717204258,-94.0751593714422,-88.48933645486048,-91.35906862928213,-101.2510274517207,-101.09779365061627,-104.80825291628584,-103.75734547257157,-103.11235596038242,-99.51107992933198,-98.50962888105819,-89.13991486038563,-88.68164436204732,-97.01740105320674,-15.1,0.9
-101.24401815765809,-93.54370604228153,-88.4563007144825,-90.1479806377508,-95.0627809495283,-102.2295652241595,-101.62733987528472,-109.04944154022866,-106.06753188597949,-102.03816015786285,-97.73870159092503,-88.78581670391209,-89.88848298255465,-98.27055945856266,-15.1,0.9
-98.41870069349929,-94.15456637916384,-83.37849535630014,-92.77800387605453,-94.63451928175506,-103.24535425254209,-103.3937298349426,-108.00122661100266,-101.9817162607819,-103.08132140994731,-97.32975394218782,-86.11012287798563,-87.09015843383628,-99.84306399977112,-15.1,0.9
-100.55110204125327,-97.06928599837234,-87.69178647246142,-92.02891066580065,-99.71346217289855,-106.91169944976666,-105.98371985243377,-106.25764425846333,-106.69210091811732,-101.80055875581967,-97.273909391162,-85.96163415507837,-89.83403068827229,-97.53007758628455,-15.1,0.9
-98.46045064998154,-91.34069529269186,-88.39310727991541,-85.23639836795282,-102.55459464282015,-106.4132736714431,-107.58411284921914,-106.83374035583279,-103.8825942408153,-101.55119519841418,-98.37350318830622,-85.88524465650198,-89.50168516650275,-96.63212836138767,-15.1,0.9
-100.66720317603763,-99.3623675164547,-86.73520048494893,-91.25379854324105,-97.88774238374168,-102.44876892114516,-100.17245755505898,-103.11876373505497,-104.05134613169749,-103.4472280835884,-98.21666062825479,-92.41899155731994,-86.5699102264646,-95.40884345680273,-15.1,0.9
-102.25152394849779,-96.79990612856892,-88.52236809733525,-92.61044485484744,-97.42379131931422,-100.89209415768663,-106.49403107528063,-108.27531231186614,-105.70517388803707,-100.99936894384008,-98.78984613684644,-85.92985638282701,-88.06393804984815,-96.95766228746004,-15.1,0.9
-99.54203357176971,-97.45896628288749,-89.82796136042683,-91.94779708903599,-99.89401192994261,-99.14331021891577,-106.25716137126398,-107.7412071989763,-106.49817229501032,-102.50667056060185,-98.3159128335114,-89.7361745354546,-89.3450812652099,-97.68411100074191,-15.1,0.9
-102.39411517425509,-95.60254159076227,-83.00709968740381,-93.42260579190975,-99.45039122505172,-105.1445202048901,-106.85617053710898,-107.78092624371483,-103.07019116480042,-106.10957122783405,-95.96552802067129,-88.79173856348005,-86.77170424366732,-97.3143409089589,-15.1,0.9
-101.17787200907325,-95.88770585360288,-86.02465967567039,-93.3933001265213,-98.42347758852627,-102.3692158059004,-102.03385879054046,-106.80055308180337,-104.00532544071685,-102.02469980297614,-98.82605322701147,-91.17267619877892,-88.16467785294368,-97.5324647581055,-15.1,0.9
-102.77566343655425,-95.39444484802397,-88.99869226680218,-92.07585056799263,-97.64301150573775,-102.37613616239508,-106.49899657758539,-105.82515096489615,-106.03669777144569,-96.03502230318905,-99.82692709868478,-85.83470970129596,-89.96045825944009,-94.2821571887185,-15.1,0.9
-101.05914286520786,-93.39718461319302,-89.83273749203832,-91.52970542235977,-103.50084702394389,-102.35625910518257,-104.90492081371454,-106.88313901881686,-106.82671173573367,-106.61790335549033,-99.41561339704417,-86.56700967908897,-87.47176501581886,-97.52606136450228,-15.1,0.9
-96.90393736126575,-94.53388286559795,-83.45115086963253,-90.40817830855487,-94.95463366942889,-101.03362887247633,-105.39828135309979,-104.11781745872102,-106.52429966252966,-99.40963541146101,-99.52145308153389,-89.32224439903013,-87.11112021762614,-98.99330408163335,-15.1,0.9
-99.39896932614934,-96.36418345525104,-85.39733379805122,-92.0719075898163,-103.40553067964284,-103.67028529616373,-107.08065837442764,-108.1720356624756,-104.25830173540365,-98.96049365338297,-95.65137372444278,-87.1186554341642,-90.68835940062732,-100.18895314405653,-15.1,0.9
-99.78208280685432,-98.94243064877104,-83.67682267642518,-91.84901789125632,-95.52707109854047,-103.73769307593648,-106.529687031722,-106.15966981305186,-103.73835885533003,-101.28458001004839,-94.83617963201297,-85.7873352996836,-87.7745279874379,-100.18547793558541,-15.1,0.9
-100.08414643512141,-97.25564752653717,-83.91335691896226,-90.50332230098078,-97.2332882377338,-100.73196939728639,-102.42215952157197,-106.30622447791772,-102.89584622869233,-102.91036998546583,-97.17482508778917,-86.55209549137528,-86.31595921777921,-96.41720044850662,-15.1,0.9
-99.3926395465956,-96.98394748960577,-87.64493717781357,-91.76938984099498,-100.3011693427924,-101.26573214148641,-105.50742715197616,-106.05121407525817,-106.33299716420808,-100.67214926202033,-94.96264203567667,-85.67060791924075,-87.58300232725495,-99.73712684254916,-15.1,0.9
-99.99214789143913,-97.49855138220751,-82.37165081377306,-90.83988151955458,-98.45051350804106,-103.62291675910348,-105.39901123531884,-103.5439708018234,-107.63670440447615,-99.26442081965162,-98.50893000076323,-88.6085814256662,-85.9434123253625,-94.63243281508784,-15.1,0.9
-98.90179757359088,-96.5305355744576,-81.68019506699352,-94.35579302651495,-94.52110908606961,-97.47705393604582,-108.64742313387828,-107.94848270931713,-103.04963496732188,-101.53535887895454,-96.45451953912163,-87.94618104025491,-86.29375654927128,-97.78815434094864,-15.1,0.9
-99.16571518678721,-95.72216841543845,-85.82131030899988,-92.13311345405755,-94.97770235704084,-101.81778592101831,-102.29510947845252,-106.98209244863395,-106.45256151490041,-99.36623777837792,-94.91189022784731,-90.61977599712621,-89.96539756403656,-96.84605250664794,-15.1,0.9
-104.32190802078809,-93.7749464518788,-89.98453817297181,-91.69651303863652,-98.50318597414194,-98.82919108681814,-108.55519429082287,-106.9491529120325,-103.81044123666818,-100.73035957453645,-95.24318264277004,-88.87520855707864,-88.21341792227874,-94.4615434633739,-15.1,0.9
-102.0687546404819,-101.02160728904403,-87.89846259764013,-93.39333106738364,-98.29735747824704,-104.45323408349542,-103.30866045896931,-105.28144539774772,-104.87245637731318,-101.85814944968516,-92.76383939830384,-87.6734085851451,-89.50739658095648,-96.78842639168046,-15.1,0.9
-102.86161391665838,-95.99120888454664,-82.75849466549823,-92.33581847072607,-97.93047759116583,-102.23848741158821,-106.06238167521106,-106.80973213402544,-102.57554896173919,-99.11355238289016,-96.60936138770307,-90.47945102475177,-88.70762045853687,-93.46692410821422,-15.1,0.9
-100.13842889035807,-94.06909599626682,-83.52169449866962,-90.56133080628487,-95.44731671434258,-105.67013445466868,-104.07902073160054,-104.28070866642055,-104.06176982102659,-103.22563951682076,-96.26414526200662,-87.27958897874747,-88.81806056396867,-100.45514954155676,-15.1,0.9
-99.78914896930566,-99.38154749208064,-84.52566224971126,-92.93359588896907,-97.83271840936385,-99.78472998886089,-105.7070903258734,-110.5731425930532,-107.8560882864377,-100.03275751530812,-96.63298129353903,-88.42737089901152,-88.1998350025619,-96.03248176899393,-15.1,0.9
-102.71816930803703,-95.12920695096383,-84.46898760326714,-87.0804296423337,-95.46855242352062,-101.18040132899931,-103.37223882179131,-105.33337945464316,-105.00298076873399,-101.70087901001557,-97.98979237547661,-86.41329601235715,-87.37026938289033,-97.04998602856035,-15.1,0.9
-102.76503940794206,-93.68533437302203,-80.13314580450773,-92.24206489370331,-101.02995872800199,-102.96847896625175,-102.877866138844,-107.60670539474101,-104.11127079377478,-100.92710230124685,-97.03492875731227,-89.11066179044349,-87.6824089933391,-98.09229008713122,-15.1,0.9
-98.47908015554904,-93.54510085018443,-83.59395876119919,-90.81110956764154,-100.13363240428357,-100.2118648036066,-102.73237477788241,-103.64220647001618,-101.22070015676564,-106.7421443123714,-98.78847094465188,-85.34643568855786,-89.12671159803192,-95.62376202513138,-15.1,0.9
-100.2927037687184,-94.71121557836588,-86.86646975181469,-94.41935943595769,-98.70767319020763,-104.11430267675874,-106.1780713195226,-108.45339929322427,-103.59717449230249,-101.5244620503108,-96.93079828268289,-85.08827959209405,-87.21974069510406,-97.77108603102765,-15.1,0.9
-101.7474242563274,-96.45962370767947,-87.87759409054613,-91.69300462577475,-97.37241776901774,-106.57942835789903,-106.64988376070079,-104.91111435455308,-103.78009178840286,-97.65110358414739,-95.52712113165833,-86.54138398585656,-89.54544418661665,-97.34418357271025,-15.1,0.9
-104.51012126576127,-92.39707691117952,-83.83236223714732,-91.60123330311653,-97.08925070547338,-105.17695577735773,-107.43271883391185,-110.15397907863678,-104.36139848056318,-100.90446479740122,-96.00398206006636,-85.18628767607288,-92.28693480832682,-102.11295469780023,-15.1,0.9
-101.37858106325758,-96.44807446219156,-84.43074366321497,-92.94921982964043,-98.01353407880535,-104.33606225379648,-107.53614395158446,-106.07703936828106,-102.22173353883059,-102.0452046415677,-98.59643087095093,-91.70148324018041,-85.86252791065097,-95.85796082862544,-15.1,0.9
-103.13627115653601,-97.4601391962595,-89.0811371558603,-89.84639593203613,-97.43630107635283,-104.29675069819712,-104.34407718360738,-107.16248209161469,-106.18340144538523,-99.06828583841389,-94.96793188336667,-87.4096155465888,-85.38637150903944,-98.18156102165277,-15.1,0.9
-98.36931718922102,-97.27152024079965,-86.45944378316983,-94.58791110603092,-98.38655919738451,-105.39620329784736,-106.91655010356,-108.18768861421324,-105.90639920353587,-101.34289128936508,-98.84001269232995,-89.04328902148131,-88.97801232754637,-99.01372203870314,-15.1,0.9
-100.13863004049897,-95.87082976782251,-85.15909162857858,-88.48975417775478,-97.46527777674518,-102.74153740722086,-109.45174388860849,-102.81044931077318,-104.39196785825186,-98.72314950852179,-96.85726717089929,-92.15698328368659,-85.76313888797715,-96.23244830288976,-15.1,0.9
-103.73413926665147,-95.90685107602427,-85.76451996940246,-93.27062491078155,-98.14031245239669,-103.2844025483717,-106.00337596374379,-104.61458303270389,-105.80397461829082,-100.15081373310227,-94.26760391894074,-84.38633984845828,-89.56284017241548,-97.7206470460357,-15.1,0.9
-99.20011657151638,-100.2757391927594,-83.86534717206128,-90.95328742638912,-97.08106616583296,-98.84806583821019,-107.04454090502388,-104.81604801202558,-103.83013878262001,-101.40309352216488,-95.02358363546213,-84.32842308685818,-86.60393588344043,-95.70519365445556,-15.1,0.9
-103.0104498180829,-94.95946964239876,-85.85954575849358,-95.98414864400996,-98.42440922953776,-102.73874219877337,-106.6145825578442,-105.89134291788677,-104.28334435512467,-106.28040058557673,-99.22669774507762,-91.45870922426467,-90.48321399619215,-98.10472399191544,-15.1,0.9
-100.3948656201923,-94.4103897008186,-86.1386147431201,-89.26437227845787,-101.47957380638823,-100.35560153737512,-103.95488741409507,-103.88792954889364,-101.77567269622851,-100.63551904954562,-97.0161542866967,-85.24005915310107,-86.95080521511618,-98.56528970495913,-15.1,0.9
-99.8560035085795,-94.51773967535568,-87.57435627562698,-91.89557044334413,-97.826604604015,-104.31090139422943,-104.57692482296882,-103.1743129907025,-103.98619471445426,-99.29113406029511,-99.1884729576527,-89.17902670784487,-88.48132127451152,-97.32453041940623,-15.1,0.9
-99.52414607711383,-99.77339527112328,-84.40529129897422,-94.0696464091657,-101.65607764007159,-104.74879351752095,-105.826024098471,-109.14427122650207,-103.53777666955885,-99.42953846556844,-100.83161710120484,-89.40991190977947,-88.7570290130303,-98.6012994034031,-15.1,0.9
-100.99228333821107,-95.10402187582238,-87.15028536555059,-93.61681901200096,-97.32803551274334,-99.20158604972866,-108.33436569256088,-107.04282865672224,-105.75840572737414,-101.87849848347344,-99.94728513672982,-86.40703560563213,-85.41825671704007,-95.89724748290637,-15.1,0.9
-98.59059777683387,-95.54345006225726,-86.98295782181874,-90.45941893233619,-102.99623083888997,-103.67375104502095,-103.33417379668128,-104.34807957555465,-102.97847870148895,-101.58944907633334,-100.96590444783781,-89.22983878673087,-88.49011823394063,-95.93772748481477,-15.1,0.3
-101.85933927944637,-94.64819503795081,-87.69425408363593,-93.39323051999693,-99.1564212274147,-104.5290451199811,-107.11804221480914,-108.45501044231213,-101.8430720478949,-99.0384013080683,-96.6409426756946,-88.93246854376908,-85.80115508340099,-95.52493629906412,-15.1,0.3
-101.3257252576722,-97.00983847410403,-88.09409735063889,-93.4824502583899,-101.58715789063481,-105.8704416160228,-106.89820376815,-106.78063622415353,-106.16072596928731,-98.66562186659623,-97.24310002227593,-86.70240848019215,-86.91203386008847,-94.12693157105747,-15.1,0.3
-98.91142320445631,-97.72092614775615,-85.16804036630496,-92.59295784143873,-97.20150651044425,-103.11403744555976,-107.35957642473441,-106.16469987716296,-105.95522617194932,-100.09618310330964,-97.62066788804704,-91.07376955842521,-87.00776875862877,-97.5428479140909,-15.1,0.3
-102.18284200712552,-94.26568404251721,-86.05856057960791,-91.27160050987212,-98.52703929223779,-103.13873806049087,-102.01053193836304,-105.56684845969357,-103.73924679251856,-100.49109951111097,-92.81667380458387,-86.04960618015143,-88.25222405036102,-94.41183556305575,-15.1,0.3
-101.2542888807363,-96.41017913052227,-88.92070742375847,-98.1986799156505,-97.4392576111627,-99.1451867544441,-105.52461017740148,-104.02689337651195,-107.35299611368815,-100.34140935747108,-97.72967704682391,-86.95489899311409,-91.30912746314833,-99.28230277752381,-15.1,0.3
-102.92272498857959,-94.29820247041967,-89.6348592682198,-92.67632558616448,-103.50750666134364,-99.96875207522453,-104.61777800789255,-110.69606943257585,-106.73528988188819,-101.74201924426634,-97.86913179019503,-85.97863638838655,-87.54450881344891,-94.95507584018404,-15.1,0.3
-103.03688364003735,-96.63162973435588,-89.40466232716814,-93.70922348467668,-96.00390325660551,-105.63995659459204,-102.30085955270673,-105.77930193610564,-102.24152034313883,-104.41304883222388,-97.61771393397605,-84.0530824728109,-90.05978549188505,-97.25070527071583,-15.1,0.3
-101.38799901108162,-96.20393147936849,-89.20254837501069,-89.76567955025082,-101.1508417792287,-99.85890097094357,-106.40517048261746,-109.9083709911553,-104.00823591306646,-106.36054257003389,-94.00835287070107,-88.57523632876509,-85.98603275768903,-96.39896061007671,-15.1,0.3
-104.7791461142927,-95.40424900380671,-86.89438080782784,-93.09669477936158,-102.9543063258208,-99.1511270858035,-105.52582567493702,-106.29904126938528,-110.53444221307163,-103.1964394041901,-95.09983791968294,-86.56379964368969,-87.9602098231472,-99.56268825853803,-15.1,0.3
-99.58952641211364,-94.22389519555875,-86.25360842890457,-93.49490517416987,-96.91207563937346,-101.38529184744561,-105.79336942678195,-105.03751873081961,-100.56806076234848,-103.0093387497757,-95.653278648484,-85.01393848423196,-87.12537876763056,-95.02120066071664,-15.1,0.3
-98.55420479238241,-95.48114883816092,-88.6698157691421,-90.7305928076218,-98.08637086380416,-101.80796637843831,-109.13468064609279,-108.78393202764448,-103.0472299723509,-103.41364924926937,-95.37747214024535,-86.92212651506215,-91.75674566131254,-97.93618555126939,-15.1,0.3
-101.5522955955547,-98.59987115822969,-91.4919455590913,-95.89169430592456,-97.50459565680967,-102.62863775938746,-98.42474114753567,-110.23332398598674,-107.57793214497936,-103.00571325851725,-97.49884155666948,-90.73119585239535,-89.4388776833014,-96.2084985395107,-15.1,0.3
-102.72311478549074,-97.30551177706016,-85.75987344982066,-94.36371129908676,-95.77918648068831,-100.32633244185533,-108.36207074232937,-106.24238237711371,-107.47439089717632,-102.5863830224297,-97.89841182511665,-91.7394175962868,-88.73419227364846,-95.55732301345488,-15.1,0.3
-99.1395826678153,-96.91601200154982,-86.8407060351531,-91.75803193592748,-96.28396140558185,-100.49672616398374,-102.02894835522746,-110.61755871240075,-100.58734093346683,-101.30810695699512,-99.48989083965228,-90.0129195218326,-89.23502615884432,-98.11029602946847,-15.1,0.3
-97.39723170119173,-98.4042587015928,-87.87747444546324,-93.35182084002052,-96.74590045136411,-101.28206269574648,-104.49541144055613,-103.99266504032782,-104.48977728512187,-101.92369267117813,-97.68173728520995,-87.01664184479525,-89.3202608982701,-94.31865435887259,-15.1,0.3
-103.28050159247206,-95.62300479164287,-86.42042565685753,-89.69975945509275,-97.22119843226177,-101.75661280613919,-105.11857824886798,-105.92567414121632,-107.65056949513598,-100.91250533699424,-95.24885829314526,-87.7532770963539,-91.42241844259736,-96.03191348214364,-15.1,0.3
-96.86392310407763,-98.09535634794699,-86.12779601006496,-89.55361851349838,-98.16323493975865,-100.94517850174876,-103.65410757995191,-109.25359268974603,-102.22000455070109,-98.07183847823207,-96.0442675609767,-86.54809402881406,-87.89346141666417,-97.40624140932427,-15.1,0.3
